iso3,country,measure,measure_name,unit,year,obs_value,year_date
JPN,Japan,G_FA,GERD financed by the rest of the world,PT_B1GQ,2022,0.024248447,2022-01-01
JPN,Japan,G_FA,GERD financed by the rest of the world,PT_B1GQ,2023,0.020813887,2023-01-01
KOR,Korea,G_FA,GERD financed by the rest of the world,PT_B1GQ,2017,0.051067475,2017-01-01
KOR,Korea,G_FA,GERD financed by the rest of the world,PT_B1GQ,2018,0.082857863,2018-01-01
KOR,Korea,G_FA,GERD financed by the rest of the world,PT_B1GQ,2019,0.070079584,2019-01-01
KOR,Korea,G_FA,GERD financed by the rest of the world,PT_B1GQ,2020,0.010745782,2020-01-01
KOR,Korea,G_FA,GERD financed by the rest of the world,PT_B1GQ,2021,0.013420648,2021-01-01
KOR,Korea,G_FA,GERD financed by the rest of the world,PT_B1GQ,2022,0.015231577,2022-01-01
LVA,Latvia,G_FA,GERD financed by the rest of the world,PT_B1GQ,2017,0.157972855,2017-01-01
LVA,Latvia,G_FA,GERD financed by the rest of the world,PT_B1GQ,2018,0.274566773,2018-01-01
LVA,Latvia,G_FA,GERD financed by the rest of the world,PT_B1GQ,2019,0.255014027,2019-01-01
LVA,Latvia,G_FA,GERD financed by the rest of the world,PT_B1GQ,2020,0.236827836,2020-01-01
LVA,Latvia,G_FA,GERD financed by the rest of the world,PT_B1GQ,2021,0.234477194,2021-01-01
LVA,Latvia,G_FA,GERD financed by the rest of the world,PT_B1GQ,2022,0.225318896,2022-01-01
LTU,Lithuania,G_FA,GERD financed by the rest of the world,PT_B1GQ,2017,0.218926037,2017-01-01
LTU,Lithuania,G_FA,GERD financed by the rest of the world,PT_B1GQ,2018,0.242762351,2018-01-01
LTU,Lithuania,G_FA,GERD financed by the rest of the world,PT_B1GQ,2019,0.301716721,2019-01-01
LTU,Lithuania,G_FA,GERD financed by the rest of the world,PT_B1GQ,2020,0.348151533,2020-01-01
LTU,Lithuania,G_FA,GERD financed by the rest of the world,PT_B1GQ,2021,0.344736902,2021-01-01
LTU,Lithuania,G_FA,GERD financed by the rest of the world,PT_B1GQ,2022,0.278213193,2022-01-01
LUX,Luxembourg,G_FA,GERD financed by the rest of the world,PT_B1GQ,2017,0.070656454,2017-01-01
LUX,Luxembourg,G_FA,GERD financed by the rest of the world,PT_B1GQ,2019,0.046290713,2019-01-01
LUX,Luxembourg,G_FA,GERD financed by the rest of the world,PT_B1GQ,2021,0.074045693,2021-01-01
NLD,Netherlands,G_FA,GERD financed by the rest of the world,PT_B1GQ,2017,0.253841923,2017-01-01
NLD,Netherlands,G_FA,GERD financed by the rest of the world,PT_B1GQ,2018,0.234861351,2018-01-01
NLD,Netherlands,G_FA,GERD financed by the rest of the world,PT_B1GQ,2019,0.222351576,2019-01-01
NLD,Netherlands,G_FA,GERD financed by the rest of the world,PT_B1GQ,2020,0.234548289,2020-01-01
NLD,Netherlands,G_FA,GERD financed by the rest of the world,PT_B1GQ,2021,0.228853457,2021-01-01
NZL,New Zealand,G_FA,GERD financed by the rest of the world,PT_B1GQ,2017,0.094853184,2017-01-01
NZL,New Zealand,G_FA,GERD financed by the rest of the world,PT_B1GQ,2021,0.116410869,2021-01-01
NOR,Norway,G_FA,GERD financed by the rest of the world,PT_B1GQ,2017,0.184108046,2017-01-01
NOR,Norway,G_FA,GERD financed by the rest of the world,PT_B1GQ,2018,0.16754269,2018-01-01
NOR,Norway,G_FA,GERD financed by the rest of the world,PT_B1GQ,2019,0.175643888,2019-01-01
NOR,Norway,G_FA,GERD financed by the rest of the world,PT_B1GQ,2020,0.175925699,2020-01-01
NOR,Norway,G_FA,GERD financed by the rest of the world,PT_B1GQ,2021,0.152398676,2021-01-01
NOR,Norway,G_FA,GERD financed by the rest of the world,PT_B1GQ,2022,0.130594158,2022-01-01
POL,Poland,G_FA,GERD financed by the rest of the world,PT_B1GQ,2017,0.061352059,2017-01-01
POL,Poland,G_FA,GERD financed by the rest of the world,PT_B1GQ,2018,0.084026128,2018-01-01
POL,Poland,G_FA,GERD financed by the rest of the world,PT_B1GQ,2019,0.092232994,2019-01-01
POL,Poland,G_FA,GERD financed by the rest of the world,PT_B1GQ,2020,0.098412169,2020-01-01
POL,Poland,G_FA,GERD financed by the rest of the world,PT_B1GQ,2021,0.115690444,2021-01-01
POL,Poland,G_FA,GERD financed by the rest of the world,PT_B1GQ,2022,0.116913427,2022-01-01
PRT,Portugal,G_FA,GERD financed by the rest of the world,PT_B1GQ,2017,0.096734953,2017-01-01
PRT,Portugal,G_FA,GERD financed by the rest of the world,PT_B1GQ,2018,0.09745886,2018-01-01
PRT,Portugal,G_FA,GERD financed by the rest of the world,PT_B1GQ,2019,0.095146603,2019-01-01
PRT,Portugal,G_FA,GERD financed by the rest of the world,PT_B1GQ,2020,0.104815433,2020-01-01
PRT,Portugal,G_FA,GERD financed by the rest of the world,PT_B1GQ,2021,0.105352049,2021-01-01
PRT,Portugal,G_FA,GERD financed by the rest of the world,PT_B1GQ,2022,0.103787517,2022-01-01
SVK,Slovak Republic,G_FA,GERD financed by the rest of the world,PT_B1GQ,2017,0.121130412,2017-01-01
SVK,Slovak Republic,G_FA,GERD financed by the rest of the world,PT_B1GQ,2018,0.093436948,2018-01-01
SVK,Slovak Republic,G_FA,GERD financed by the rest of the world,PT_B1GQ,2019,0.088162214,2019-01-01
SVK,Slovak Republic,G_FA,GERD financed by the rest of the world,PT_B1GQ,2020,0.126981463,2020-01-01
SVK,Slovak Republic,G_FA,GERD financed by the rest of the world,PT_B1GQ,2021,0.124982993,2021-01-01
SVK,Slovak Republic,G_FA,GERD financed by the rest of the world,PT_B1GQ,2022,0.164291356,2022-01-01
SVN,Slovenia,G_FA,GERD financed by the rest of the world,PT_B1GQ,2018,0.468363331,2018-01-01
SVN,Slovenia,G_FA,GERD financed by the rest of the world,PT_B1GQ,2019,0.470078348,2019-01-01
SVN,Slovenia,G_FA,GERD financed by the rest of the world,PT_B1GQ,2020,0.530897554,2020-01-01
SVN,Slovenia,G_FA,GERD financed by the rest of the world,PT_B1GQ,2021,0.564685243,2021-01-01
SVN,Slovenia,G_FA,GERD financed by the rest of the world,PT_B1GQ,2022,0.616302198,2022-01-01
ESP,Spain,G_FA,GERD financed by the rest of the world,PT_B1GQ,2017,0.098637712,2017-01-01
ESP,Spain,G_FA,GERD financed by the rest of the world,PT_B1GQ,2018,0.09733757,2018-01-01
ESP,Spain,G_FA,GERD financed by the rest of the world,PT_B1GQ,2019,0.101379107,2019-01-01
ESP,Spain,G_FA,GERD financed by the rest of the world,PT_B1GQ,2020,0.107685523,2020-01-01
ESP,Spain,G_FA,GERD financed by the rest of the world,PT_B1GQ,2021,0.104061686,2021-01-01
SWE,Sweden,G_FA,GERD financed by the rest of the world,PT_B1GQ,2017,0.342097276,2017-01-01
SWE,Sweden,G_FA,GERD financed by the rest of the world,PT_B1GQ,2019,0.300450407,2019-01-01
SWE,Sweden,G_FA,GERD financed by the rest of the world,PT_B1GQ,2021,0.400050866,2021-01-01
CHE,Switzerland,G_FA,GERD financed by the rest of the world,PT_B1GQ,2017,0.177843454,2017-01-01
CHE,Switzerland,G_FA,GERD financed by the rest of the world,PT_B1GQ,2019,0.194486013,2019-01-01
CHE,Switzerland,G_FA,GERD financed by the rest of the world,PT_B1GQ,2021,0.181072731,2021-01-01
TUR,Türkiye,G_FA,GERD financed by the rest of the world,PT_B1GQ,2017,0.033184079,2017-01-01
TUR,Türkiye,G_FA,GERD financed by the rest of the world,PT_B1GQ,2018,0.0203326,2018-01-01
TUR,Türkiye,G_FA,GERD financed by the rest of the world,PT_B1GQ,2019,0.016056713,2019-01-01
TUR,Türkiye,G_FA,GERD financed by the rest of the world,PT_B1GQ,2020,0.021714749,2020-01-01
TUR,Türkiye,G_FA,GERD financed by the rest of the world,PT_B1GQ,2021,0.021290389,2021-01-01
TUR,Türkiye,G_FA,GERD financed by the rest of the world,PT_B1GQ,2022,0.017602923,2022-01-01
TUR,Türkiye,G_FA,GERD financed by the rest of the world,PT_B1GQ,2023,0.022866542,2023-01-01
GBR,United Kingdom,G_FA,GERD financed by the rest of the world,PT_B1GQ,2022,0.236404916,2022-01-01
USA,United States,G_FA,GERD financed by the rest of the world,PT_B1GQ,2017,0.200804585,2017-01-01
USA,United States,G_FA,GERD financed by the rest of the world,PT_B1GQ,2018,0.212591513,2018-01-01
USA,United States,G_FA,GERD financed by the rest of the world,PT_B1GQ,2019,0.224113465,2019-01-01
USA,United States,G_FA,GERD financed by the rest of the world,PT_B1GQ,2020,0.227370803,2020-01-01
ARG,Argentina,G_FA,GERD financed by the rest of the world,PT_B1GQ,2017,0.051455276,2017-01-01
ARG,Argentina,G_FA,GERD financed by the rest of the world,PT_B1GQ,2018,0.054934443,2018-01-01
ARG,Argentina,G_FA,GERD financed by the rest of the world,PT_B1GQ,2019,0.0626856,2019-01-01
ARG,Argentina,G_FA,GERD financed by the rest of the world,PT_B1GQ,2020,0.08791232,2020-01-01
ARG,Argentina,G_FA,GERD financed by the rest of the world,PT_B1GQ,2021,0.094636227,2021-01-01
ARG,Argentina,G_FA,GERD financed by the rest of the world,PT_B1GQ,2022,0.09811579,2022-01-01
BGR,Bulgaria,G_FA,GERD financed by the rest of the world,PT_B1GQ,2017,0.238269313,2017-01-01
BGR,Bulgaria,G_FA,GERD financed by the rest of the world,PT_B1GQ,2018,0.249823163,2018-01-01
BGR,Bulgaria,G_FA,GERD financed by the rest of the world,PT_B1GQ,2019,0.320838349,2019-01-01
BGR,Bulgaria,G_FA,GERD financed by the rest of the world,PT_B1GQ,2020,0.327741516,2020-01-01
BGR,Bulgaria,G_FA,GERD financed by the rest of the world,PT_B1GQ,2021,0.308714134,2021-01-01
BGR,Bulgaria,G_FA,GERD financed by the rest of the world,PT_B1GQ,2022,0.300409777,2022-01-01
CHN,China (People’s Republic of),G_FA,GERD financed by the rest of the world,PT_B1GQ,2017,0.013368953,2017-01-01
CHN,China (People’s Republic of),G_FA,GERD financed by the rest of the world,PT_B1GQ,2018,0.007629655,2018-01-01
CHN,China (People’s Republic of),G_FA,GERD financed by the rest of the world,PT_B1GQ,2019,0.002377125,2019-01-01
CHN,China (People’s Republic of),G_FA,GERD financed by the rest of the world,PT_B1GQ,2020,0.008703316,2020-01-01
CHN,China (People’s Republic of),G_FA,GERD financed by the rest of the world,PT_B1GQ,2021,0.004973154,2021-01-01
CHN,China (People’s Republic of),G_FA,GERD financed by the rest of the world,PT_B1GQ,2022,0.004273132,2022-01-01
CHN,China (People’s Republic of),G_FA,GERD financed by the rest of the world,PT_B1GQ,2023,0.008579485,2023-01-01
HRV,Croatia,G_FA,GERD financed by the rest of the world,PT_B1GQ,2017,0.090721901,2017-01-01
HRV,Croatia,G_FA,GERD financed by the rest of the world,PT_B1GQ,2018,0.18744899,2018-01-01
HRV,Croatia,G_FA,GERD financed by the rest of the world,PT_B1GQ,2019,0.213984604,2019-01-01
HRV,Croatia,G_FA,GERD financed by the rest of the world,PT_B1GQ,2020,0.26252729,2020-01-01
HRV,Croatia,G_FA,GERD financed by the rest of the world,PT_B1GQ,2021,0.258037974,2021-01-01
HRV,Croatia,G_FA,GERD financed by the rest of the world,PT_B1GQ,2022,0.352567876,2022-01-01
ROU,Romania,G_FA,GERD financed by the rest of the world,PT_B1GQ,2017,0.040161311,2017-01-01
ROU,Romania,G_FA,GERD financed by the rest of the world,PT_B1GQ,2018,0.044707021,2018-01-01
ROU,Romania,G_FA,GERD financed by the rest of the world,PT_B1GQ,2019,0.050113867,2019-01-01
ROU,Romania,G_FA,GERD financed by the rest of the world,PT_B1GQ,2020,0.05056274,2020-01-01
ROU,Romania,G_FA,GERD financed by the rest of the world,PT_B1GQ,2021,0.059182227,2021-01-01
ROU,Romania,G_FA,GERD financed by the rest of the world,PT_B1GQ,2022,0.056773831,2022-01-01
RUS,Russia,G_FA,GERD financed by the rest of the world,PT_B1GQ,2017,0.029183013,2017-01-01
RUS,Russia,G_FA,GERD financed by the rest of the world,PT_B1GQ,2018,0.023257189,2018-01-01
RUS,Russia,G_FA,GERD financed by the rest of the world,PT_B1GQ,2019,0.02491653,2019-01-01
RUS,Russia,G_FA,GERD financed by the rest of the world,PT_B1GQ,2020,0.01933588,2020-01-01
SGP,Singapore,G_FA,GERD financed by the rest of the world,PT_B1GQ,2017,0.134721762,2017-01-01
SGP,Singapore,G_FA,GERD financed by the rest of the world,PT_B1GQ,2018,0.124559731,2018-01-01
SGP,Singapore,G_FA,GERD financed by the rest of the world,PT_B1GQ,2019,0.097517167,2019-01-01
SGP,Singapore,G_FA,GERD financed by the rest of the world,PT_B1GQ,2020,0.09552627,2020-01-01
SGP,Singapore,G_FA,GERD financed by the rest of the world,PT_B1GQ,2021,0.101339949,2021-01-01
SGP,Singapore,G_FA,GERD financed by the rest of the world,PT_B1GQ,2022,0.09777372,2022-01-01
ZAF,South Africa,G_FA,GERD financed by the rest of the world,PT_B1GQ,2017,0.077521803,2017-01-01
ZAF,South Africa,G_FA,GERD financed by the rest of the world,PT_B1GQ,2018,0.074558867,2018-01-01
ZAF,South Africa,G_FA,GERD financed by the rest of the world,PT_B1GQ,2019,0.082882265,2019-01-01
ZAF,South Africa,G_FA,GERD financed by the rest of the world,PT_B1GQ,2020,0.080203751,2020-01-01
ZAF,South Africa,G_FA,GERD financed by the rest of the world,PT_B1GQ,2021,0.089050386,2021-01-01
ZAF,South Africa,G_FA,GERD financed by the rest of the world,PT_B1GQ,2022,0.106074527,2022-01-01
TWN,Chinese Taipei,G_FA,GERD financed by the rest of the world,PT_B1GQ,2017,0.004974097,2017-01-01
TWN,Chinese Taipei,G_FA,GERD financed by the rest of the world,PT_B1GQ,2018,0.004150837,2018-01-01
TWN,Chinese Taipei,G_FA,GERD financed by the rest of the world,PT_B1GQ,2019,0.0046173229999999996,2019-01-01
TWN,Chinese Taipei,G_FA,GERD financed by the rest of the world,PT_B1GQ,2020,0.004003261,2020-01-01
TWN,Chinese Taipei,G_FA,GERD financed by the rest of the world,PT_B1GQ,2021,0.003064087,2021-01-01
TWN,Chinese Taipei,G_FA,GERD financed by the rest of the world,PT_B1GQ,2022,0.004000018,2022-01-01
TWN,Chinese Taipei,G_FA,GERD financed by the rest of the world,PT_B1GQ,2023,0.004444912,2023-01-01
AUT,Austria,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2017,1.679931562,2017-01-01
AUT,Austria,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2019,1.724454954,2019-01-01
AUT,Austria,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2021,1.724205353,2021-01-01
BEL,Belgium,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2017,1.699399108,2017-01-01
BEL,Belgium,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2019,2.026112907,2019-01-01
BEL,Belgium,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2021,2.194116791,2021-01-01
CAN,Canada,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2017,0.726464643,2017-01-01
CAN,Canada,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2018,0.769387322,2018-01-01
CAN,Canada,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2019,0.770802438,2019-01-01
CAN,Canada,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2020,0.862047613,2020-01-01
CAN,Canada,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2021,0.870015119,2021-01-01
CAN,Canada,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2022,0.858102941,2022-01-01
CHL,Chile,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2017,0.112021304,2017-01-01
CHL,Chile,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2022,0.155771216,2022-01-01
COL,Colombia,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2017,0.099389502,2017-01-01
COL,Colombia,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2018,0.140664878,2018-01-01
CRI,Costa Rica,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2017,0.120503763,2017-01-01
CRI,Costa Rica,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2018,0.103229001,2018-01-01
CRI,Costa Rica,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2020,0.092407827,2020-01-01
CRI,Costa Rica,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2021,0.080247902,2021-01-01
CZE,Czechia,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2017,0.686207271,2017-01-01
CZE,Czechia,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2018,0.748936643,2018-01-01
CZE,Czechia,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2019,0.723726419,2019-01-01
CZE,Czechia,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2020,0.6923104,2020-01-01
CZE,Czechia,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2021,0.696941425,2021-01-01
CZE,Czechia,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2022,0.703949279,2022-01-01
DNK,Denmark,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2017,1.676935392,2017-01-01
DNK,Denmark,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2019,1.721712467,2019-01-01
EST,Estonia,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2017,0.54531728,2017-01-01
EST,Estonia,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2018,0.56463172,2018-01-01
EST,Estonia,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2019,0.781292169,2019-01-01
EST,Estonia,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2020,0.865348732,2020-01-01
EST,Estonia,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2021,0.892330802,2021-01-01
EST,Estonia,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2022,0.871219975,2022-01-01
FIN,Finland,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2017,1.593637909,2017-01-01
FIN,Finland,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2018,1.54912572,2018-01-01
FIN,Finland,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2019,1.529612021,2019-01-01
FIN,Finland,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2020,1.6411647,2020-01-01
FIN,Finland,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2021,1.749109196,2021-01-01
FIN,Finland,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2022,1.731582468,2022-01-01
FRA,France,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2019,1.246555474,2019-01-01
FRA,France,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2020,1.283644177,2020-01-01
FRA,France,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2021,1.226496818,2021-01-01
GRC,Greece,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2017,0.514464956,2017-01-01
GRC,Greece,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2018,0.51277393,2018-01-01
GRC,Greece,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2019,0.523028214,2019-01-01
GRC,Greece,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2020,0.594713421,2020-01-01
GRC,Greece,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2021,0.548986743,2021-01-01
HUN,Hungary,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2017,0.692732082,2017-01-01
HUN,Hungary,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2019,0.774841378,2019-01-01
HUN,Hungary,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2020,0.793902143,2020-01-01
HUN,Hungary,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2021,0.826066396,2021-01-01
HUN,Hungary,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2022,0.624264509,2022-01-01
ISL,Iceland,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2017,0.824130898,2017-01-01
ISL,Iceland,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2018,0.899765899,2018-01-01
ISL,Iceland,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2019,0.975383067,2019-01-01
ISL,Iceland,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2020,1.019940617,2020-01-01
ISL,Iceland,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2021,1.355898159,2021-01-01
ISL,Iceland,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2022,1.361452775,2022-01-01
IRL,Ireland,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2019,0.751252203,2019-01-01
IRL,Ireland,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2021,0.595888684,2021-01-01
ITA,Italy,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2017,0.732219046,2017-01-01
ITA,Italy,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2018,0.77352571,2018-01-01
ITA,Italy,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2019,0.814245459,2019-01-01
ITA,Italy,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2020,0.791980704,2020-01-01
ITA,Italy,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2021,0.76051396,2021-01-01
ITA,Italy,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2022,0.726537965,2022-01-01
JPN,Japan,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2017,2.478198357,2017-01-01
JPN,Japan,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2019,2.539594322,2019-01-01
JPN,Japan,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2020,2.557123003,2020-01-01
JPN,Japan,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2021,2.55590946,2021-01-01
JPN,Japan,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2022,2.669105237,2022-01-01
JPN,Japan,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2023,2.682870526,2023-01-01
KOR,Korea,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2017,3.105327096,2017-01-01
KOR,Korea,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2018,3.273722094,2018-01-01
KOR,Korea,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2019,3.357921609,2019-01-01
KOR,Korea,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2020,3.462250191,2020-01-01
KOR,Korea,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2021,3.498881264,2021-01-01
KOR,Korea,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2022,3.699303496,2022-01-01
LVA,Latvia,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2017,0.127992605,2017-01-01
LVA,Latvia,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2018,0.147761679,2018-01-01
LVA,Latvia,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2019,0.160313858,2019-01-01
LVA,Latvia,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2020,0.236409117,2020-01-01
LVA,Latvia,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2021,0.257986997,2021-01-01
LVA,Latvia,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2022,0.303106679,2022-01-01
LTU,Lithuania,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2017,0.317474688,2017-01-01
LTU,Lithuania,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2018,0.352894795,2018-01-01
LTU,Lithuania,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2019,0.335624642,2019-01-01
LTU,Lithuania,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2020,0.419360684,2020-01-01
LTU,Lithuania,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2021,0.396767135,2021-01-01
LTU,Lithuania,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2022,0.420401823,2022-01-01
LUX,Luxembourg,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2017,0.614246982,2017-01-01
LUX,Luxembourg,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2019,0.605943833,2019-01-01
LUX,Luxembourg,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2021,0.460015677,2021-01-01
NLD,Netherlands,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2017,1.208212972,2017-01-01
NLD,Netherlands,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2018,1.193105822,2018-01-01
NLD,Netherlands,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2019,1.232755701,2019-01-01
NLD,Netherlands,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2020,1.288484598,2020-01-01
NLD,Netherlands,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2021,1.252253603,2021-01-01
NZL,New Zealand,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2017,0.619982404,2017-01-01
NZL,New Zealand,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2021,0.733834067,2021-01-01
NOR,Norway,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2017,0.891495088,2017-01-01
NOR,Norway,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2018,0.855322443,2018-01-01
NOR,Norway,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2019,0.923332825,2019-01-01
NOR,Norway,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2020,0.998386573,2020-01-01
NOR,Norway,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2021,0.820162329,2021-01-01
NOR,Norway,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2022,0.691945078,2022-01-01
POL,Poland,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2017,0.5414666,2017-01-01
POL,Poland,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2018,0.635268108,2018-01-01
POL,Poland,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2019,0.663305832,2019-01-01
POL,Poland,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2020,0.69436316,2020-01-01
POL,Poland,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2021,0.72153261,2021-01-01
POL,Poland,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2022,0.789490559,2022-01-01
PRT,Portugal,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2017,0.615021285,2017-01-01
PRT,Portugal,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2018,0.639277322,2018-01-01
PRT,Portugal,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2019,0.673127519,2019-01-01
PRT,Portugal,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2020,0.8395428,2020-01-01
PRT,Portugal,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2021,0.894535359,2021-01-01
PRT,Portugal,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2022,0.956202198,2022-01-01
SVK,Slovak Republic,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2017,0.432226489,2017-01-01
SVK,Slovak Republic,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2018,0.406325718,2018-01-01
SVK,Slovak Republic,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2019,0.384042167,2019-01-01
SVK,Slovak Republic,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2020,0.388579509,2020-01-01
SVK,Slovak Republic,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2021,0.411648001,2021-01-01
SVK,Slovak Republic,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2022,0.460342989,2022-01-01
SVN,Slovenia,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2018,1.017739341,2018-01-01
